entry_id,source_form,current_db_msn_headword,proposed_msn_headword,part_of_speech,gloss_en,gloss_es,primer_overlap,review_priority,msn_use_status,risk_flags,orthography_basis,search_fallbacks_json,source_id,source_file,source_reference,source_confidence,speaker_validation_status,editorial_status,recommended_action
kw::pilconetzi::1,pilconetzi,pilconetzi,pilkonetsi,noun,child,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s; hard c > k,"[""pilconetzi"", ""pilkonetsi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::pilconetzi::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::pitzo::1,pitzo,pitzo,pitso,noun,pig.,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s,"[""pitzo"", ""pitso""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::pitzo::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::piya::1,piya,piya,piya,verb,to have.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""piya""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::piya::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::piyo::2,piyo,piyo,piyo,noun,"chicken, hen",,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""piyo""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::piyo::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::pochotl::12,pochotl,pochotl,pochotl,noun,"Kapok tree, silk-cotton tree.",,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""pochotl"", ""pocotl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::pochotl::sense-12,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::pochotl::13,pochotl,pochotl,pochotl,noun,Ceiba pentandra.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""pochotl"", ""pocotl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::pochotl::sense-13,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::poctli::3,poctli,poctli,poktli,noun,smoke,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""poctli"", ""poktli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::poctli::sense-3,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::poyox::1,poyox,poyox,poyox,noun,rooster.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""poyox""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::poyox::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::puerta::1,puerta,puerta,puerta,noun,door,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""puerta""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::puerta::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::queha::1,queha,queha,keha,adv,how.,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""queha"", ""quea"", ""keha"", ""kea"", ""ceha""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::queha::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::queha::2,queha,queha,keha,prep,"like, as.",,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""queha"", ""quea"", ""keha"", ""kea"", ""ceha""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::queha::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::queha-ni::1,queha ni,queha ni,keha ni,adv,like this.,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""queha ni"", ""quea ni"", ""keha ni"", ""kea ni"", ""ceha ni""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::queha ni::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::queha-nopa::1,queha nopa,queha nopa,keha nopa,adv,like that.,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""queha nopa"", ""quea nopa"", ""keha nopa"", ""kea nopa"", ""ceha nopa""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::queha nopa::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::quehatza::1,quehatza,quehatza,kehatsa,adv,how.,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel; z > s,"[""quehatza"", ""queatza"", ""kehatsa"", ""keatsa"", ""cehatza""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::quehatza::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::quehatza::2,quehatza,quehatza,kehatsa,prep,"like, as.",,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel; z > s,"[""quehatza"", ""queatza"", ""kehatsa"", ""keatsa"", ""cehatza""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::quehatza::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::quehatza-tiitztoc::1,quehatza tiitztoc,quehatza tiitztoc,kehatsa tiitstok,intj,how are you?,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel; z > s; hard c > k,"[""quehatza tiitztoc"", ""queatza tiitztoc"", ""kehatsa tiitstok"", ""keatsa tiitstok"", ""cehatza tiitztoc""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::quehatza tiitztoc::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::quehatza-tiya::1,quehatza tiya,quehatza tiya,kehatsa tiya,intj,how's it going?,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel; z > s,"[""quehatza tiya"", ""queatza tiya"", ""kehatsa tiya"", ""keatsa tiya"", ""cehatza tiya""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::quehatza tiya::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::queja::1,queja,queja,keha (“how?”),adv,alternative spelling of queha (“how?”),,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,alternative_spelling_gloss,gloss target: queha (“how?”); qu > k before front vowel,"[""queja"", ""keha (“how?”)"", ""kea (“ow?”)"", ""ceha (“hohu?”)""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::queja::sense-1,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::queja::2,queja,queja,keha (“like”),prep,alternative spelling of queha (“like”),,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,alternative_spelling_gloss,gloss target: queha (“like”); qu > k before front vowel,"[""queja"", ""keha (“like”)"", ""kea (“like”)"", ""ceha (“lice”)""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::queja::sense-2,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::quema::1,quema,quema,kema,adv,when?,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""quema"", ""kema"", ""cema""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::quema::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::quena::1,quena,quena,kena,particle,"yes, positive response.",,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""quena"", ""kena"", ""cena""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::quena::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::quentzi::1,quentzi,quentzi,kentsi,adv,"little, not much.",,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel; z > s,"[""quentzi"", ""kentsi"", ""centzi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::quentzi::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::quentzi::2,quentzi,quentzi,kentsi,adj,less.,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel; z > s,"[""quentzi"", ""kentsi"", ""centzi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::quentzi::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::quezqui::1,quezqui,quezqui,keski,adv,how much?,,yes,P1_primer_core_candidate,candidate_internal_use,,qu > k before front vowel; z > s,"[""quezqui"", ""keski"", ""cesci""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::quezqui::sense-1,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::sehco::1,sehco,sehco,sehko,noun,people.,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""sehco"", ""seco"", ""sehko"", ""seko""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::sehco::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::septiembre::1,septiembre,septiembre,septiembre,noun,September,,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,calendar_loan_or_name,identity,"[""septiembre""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::septiembre::sense-1,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::sinkowatl::1,sinkowatl,sinkowatl,sinkowatl,noun,bull snake,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""sinkowatl"", ""sincohuatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::sinkowatl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::sintli::2,sintli,sintli,sintli (“korn”),noun,alternative spelling of cintli (“corn”),,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,alternative_spelling_gloss,gloss target: cintli (“corn”); soft c > s; hard c > k,"[""sintli"", ""sintli (“korn”)"", ""sintli (“corn”)""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::sintli::sense-2,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::sitlalli::1,sitlalli,sitlalli,sitlalli,noun,star,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""sitlalli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::sitlalli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::siwapil::2,siwapil,siwapil,siwapil,noun,girl.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""siwapil"", ""sihuapil""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::siwapil::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::siwapilmeh::1,siwapilmeh,siwapilmeh,siwapilmeh,noun,plural of siwapil,,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,inflected_or_reference_form,identity,"[""siwapilmeh"", ""siwapilme"", ""sihuapilmeh""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::siwapilmeh::sense-1,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::siwatl::1,siwatl,siwatl,siwatl,noun,woman,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""siwatl"", ""sihuatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::siwatl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::siya::1,siya,siya,siya,noun,chair,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""siya""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::siya::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::sokitl::3,sokitl,sokitl,sokitl,noun,mud,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""sokitl"", ""socitl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::sokitl::sense-3,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::soldado::1,soldado,soldado,soldado,noun,soldier,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""soldado""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::soldado::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ta::2,ta,ta,ta,pron,second person; you (singular),,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""ta""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ta::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::taha::1,taha,taha,taha,pron,second person; you (singular),,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""taha"", ""taa""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::taha::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tahtzi::1,tahtzi,tahtzi,tahtsi,noun,"father, priest.",,no,P2_general_ehn_candidate,candidate_internal_use,,z > s,"[""tahtzi"", ""tatzi"", ""tahtsi"", ""tatsi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tahtzi::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tamalli::3,tamalli,tamalli,tamalli,noun,tamale,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tamalli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tamalli::sense-3,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tatahtzi::1,tatahtzi,tatahtzi,tatahtsi,noun,"father, priest.",,no,P2_general_ehn_candidate,candidate_internal_use,,z > s,"[""tatahtzi"", ""tatatzi"", ""tatahtsi"", ""tatatsi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tatahtzi::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tate::2,tate,tate,tate,noun,sir.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tate""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tate::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::taza::1,taza,taza,tasa,noun,cup.,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s,"[""taza"", ""tasa""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::taza::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tecactli::3,tecactli,tecactli,tekaktli,noun,"a sandal, huarache.",,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""tecactli"", ""tekaktli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tecactli::sense-3,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::teccizcacahuatl::1,teccizcacahuatl,teccizcacahuatl,teksiskakawatl,noun,shell.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; soft c > s; z > s; hard c > k,"[""teccizcacahuatl"", ""teccizcacauatl"", ""teksiskakawatl"", ""tecsiscacahuatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::teccizcacahuatl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tecciztli::4,tecciztli,tecciztli,teksistli,noun,egg,,no,P2_general_ehn_candidate,candidate_internal_use,,soft c > s; z > s; hard c > k,"[""tecciztli"", ""teksistli"", ""tecsistli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tecciztli::sense-4,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tecciztli::5,tecciztli,tecciztli,teksistli,noun,tilefish,,no,P2_general_ehn_candidate,candidate_internal_use,,soft c > s; z > s; hard c > k,"[""tecciztli"", ""teksistli"", ""tecsistli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tecciztli::sense-5,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tecomahtli::1,tecomahtli,tecomahtli,tekomahtli,noun,squirrel.,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""tecomahtli"", ""tecomatli"", ""tekomahtli"", ""tekomatli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tecomahtli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tecotli::1,tecotli,tecotli,tekotli,noun,"master, lord.",,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""tecotli"", ""tekotli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tecotli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tecotli::2,tecotli,tecotli,tekotli,noun,god.,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""tecotli"", ""tekotli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tecotli::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tecsistli::1,tecsistli,tecsistli,teksistli (“egg”),noun,alternative spelling of tecciztli (“egg”),,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,alternative_spelling_gloss,gloss target: tecciztli (“egg”); soft c > s; z > s; hard c > k,"[""tecsistli"", ""teksistli (“egg”)"", ""tecsistli (“egg”)""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tecsistli::sense-1,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
